0,1
Bazaar Café,"A true gem in the heart of SF. The homemade biscuit was fluffy and full of flavor and the chagaccino was delicious. The space is great for working or hanging out and listening to music. The patio is to die for; very spacious, and the staff was friendly. Can’t recommend this place enough!"
Bazaar Café,"The back garden . OMG. It is just phenomenally beautiful. It's the embodiment of "" one day I'll have this gorgeous backyard where I'll meditate and have coffee"". The coffee is amazing too. I loved the Chaga and my friend tried the rode latte which was flavorful and had rose petals at the bottom ❤️"
Bazaar Café,"We LOVE the garden, and we LOVE your review (yay for amazing coffee)! Thanks Malabika xox"
Bazaar Café,"Good food (great biscuits!). Super nice people. Original acoustic music and great Thursday night open mic. Parking is scarce better to carpool, use car share or public transportation. It’s right on the California line."
Bazaar Café,Thanks Nina Jo! We heart you xx
Bazaar Café,Staff are very friendly and the lines move very quickly. We didn't wait long before we were seated. Food was above average but good enough for me. But I still want to come again to taste other dishes.
Bazaar Café,"I love everything about this cafe! Their drinks are expertly made and their food options are delectable. I would highly recommend the chagachinos, biscuits, and pastries.  There's also an adorable backyard garden that perfectly blocks the wind, creating a warm and sunny hideaway.  On top of the amazing food and drinks, they also showcase so much of the community! They have a weekly open mic and display/sell rotating work from local artists."
Bazaar Café,Thanks so much for all the love! We love you right back :-)
Bazaar Café,"Really hit or miss. The garden is so lovely and the baked good are delicious. I'd stay away from the other food though, ordered a sandwich once and it took really long and arrived quite burnt. Sitting inside is tricky, the staff is super welcoming and inclusive which is admirable but also means that any kind of behavior is tolerated. I've often been pretty uncomfortable, I never have this experience outside though"
Bazaar Café,"Hi Calla, thanks so much for taking the time to share this thoughtful feedback. We think we know the behavior you are referring to (yesterday in cafe) and yes, it was a line too far for us too. We've taken some steps to address it. It's a fine line we tread, trying to be compassionate in our hospitality while curating a safe and welcoming space for the broader community.  Glad you love the garden and baked goods! It's been a while since we've seen a too-dark toasted sandwich, next time, tell us right away and we'll try to make it right. And before the whole neighborhood gives up on our toasted sandwiches, curry, quiches and pop-up specials (in which case we would cease to be :-)) - we'd love for you to try those too and let us know what you think. We put some superwitchery/geekery into slow-roasting and prepping ingredients in the hopes that every item on our small menu is worthy of the musicians & artists we support. Hope to see you again!"
Bazaar Café,Had the most delightful experience at Bazaar Café. Ordered an iced coffee and quiche. Had no idea there was an outdoor patio until I overheard someone mention it. I quickly asked what was the best way to get there and WOW. Secret Garden. Ate my breakfast under the lemon tree. What could be better than that on a warm San Francisco morning?
Bazaar Café,"This has quickly become my go-to cafe in the neighborhood since moving here. They are always really nice, they treat everyone like a ‘regular’, and the food and drinks are consistently excellent. Highly recommend the biscuits!"
Bazaar Café,This is so heartwarming - thank you!! 
Bazaar Café,I went with my family and it was so cold  outside.. we went to to give our order ND lady in the front didn't even take our order bec she said until guys who playing guitar they can't turn on the machine.. like r u kidding me it's cold ND we came frm so far to get warm coffee.. they want us to wait 20 to 30 min until they don't stop playing music..
Bazaar Café,"Hi Roop, you stumbled upon a small, all-originals acoustic music venue and we don't grind/steam during sets. As I explained, we happily serve drip coffee/tea (17 varieties) and other drinks all the whole night... just not the big loud steamers, out of respect for our musicians who traveled far to play to an appreciative listening room.  The musicians take breaks between sets and then we steam our hearts out.  We'd love to have you back sometime, those steamed drinks are good!  Take care, Bazaar Crew"
Bazaar Café,Love this spot! Grab a delicious drink and go sit in the back garden. So cozy and beautiful!
Bazaar Café,Thanks for the love!! 
Bazaar Café,"I tried their Rose Caramel drink, it wasn't overly sweet like you would expect from a Caramel drink, but just right. The rose petals provided a nice aroma when I sipped the drink.  It's a nice local Cafe, that's been serving the Richmond District for over 25+ years, I love the local feeling and the sense of community, I recently moved back to the Richmond district, it made me so happy that Bazaar Cafe is still here.  I hope the Dalgon is back, that's my favorite drink. Oscar is very cool, he takes his time offering some friendly banter, gets to know the customers and just makes you feel welcome."
Bazaar Café,Dalgona is back for the summer :-) Thanks for the lovely review! 
Bazaar Café,"Quite the quirky little cafe. I loved the vibe and the folks working there were helpful, kind and genuine. The  veggie curry was good though SUPER overpriced considering more than half the serving was just white rice."
Bazaar Café,Adorable backyard with a big lemon tree. Their latte has nutty and creamy tastes - so good!
Bazaar Café,Thanks so much for sharing the goodness! 
Bazaar Café,Cute cafe and friendly staff. Their matcha was delicious and they have oat milk! The Japanese soup with salmon is so filling and nice on a cold day.
Bazaar Café,Super cute cafe with lots of great selection and friendly staff. It’s smaller so not as many seats inside but the secret garden is also a great option on a warmer day.
Bazaar Café,"The staff was so friendly and accommodating for gluten free.   The was was delicious and the coffee was some of the best I ever had.   They have cool shows and events, it's a quaint place to hang out."
Bazaar Café,YES! All that coffee geekery is paying off :-) Thanks for the lovely review!
Bazaar Café,"We went to Bazaar Cafe with coffee passports and were pleasantly surprised by the delicious coffee and pastries! We loved the lavender shortbread. Service was kind and superb. Thoughtful COVID modifications. Definitely check them out, if you’re in the area!"
Bazaar Café,"Thanks for the kind words, Lexi!"
Bazaar Café,They served the coffee very fast. Loved the way they presented the coffee.
Bazaar Café,"Local café with seating and internet, ideal spot when you need to get some work done. Staff is friendly and they have a traditional selection of coffees. Drinks were good and prices were reasonable. I'll come back!"
Bazaar Café,"Can’t say enough good things about this place. I would line up around the block for their breakfast buttermilk biscuit, and yet I never have to. The backyard is an absolute gem. Prices are very reasonable. Staff are legit. And the owners go above and beyond to support the local artist and music community. Amazing spot."
Bazaar Café,Perfect food crafted with detail and wonderful coffee! I'm always excited to eat here especially in the garden out back. You know when you're on vacation somewhere exotic and everything seems to taste better? This place has that experience because the food is so outrageously good. The eats and drinks are so good here it will make you feel like you're on vacation.
Bazaar Café,"A warm and wonderful cafe with fantastic coffee, delicious food, and the best atmosphere—it was the perfect stop on our trip. We will definitely be back! 🙂 …"
Bazaar Café,"I happen to stop in on my way to the beach and holy moly I was blown away! I got the biscuit with cheddar and turkey bacon, literally amazing! The biscuit was so savory and the cheese was melted and perfect. And an iced coffee with coffee cubes. They have a cute patio out back that’s great for hanging out with your foods too!"
Bazaar Café,Thanks so much for sharing!!
Bazaar Café,"My daughter grew up there, used to study for school and college. I used to go there to work, for dates and for meetings. All and all, this is the place to call home :). Food is ok, pastries are great, coffee is good and cheap, music is sometimes lovely and sometimes annoying. And the backyard is precious.  If you want to have an intimate experience of how folks live in Richmond - come over and have a look."
Bazaar Café,"This is my favorite cafe in SF. The atmosphere is relaxed and I like the different seating areas! The food&beverages are alright, but I enjoy the feel of this cafe so it's not so much a big deal as they at least have many options! They also have live music which is always nice!"
