0,1
Philz Coffee,Came here super early and there was basically no wait. Order was taken and came out real quick. Location is pretty chill and the staff was kind and allows dogs to chill inside.  Got a mint mojito and it was tasty. Very unique drink and worth the try if you've never had.
Philz Coffee,"They keep the doors open so I was slightly taken aback by the 2-3 flies that fluttered away when I went near the cashier. I usually get the Philtered Soul, and the taste was consistent with what I got before at another Philz coffee location.  They have a lot of seats, but this location is on the slightly smaller end."
Philz Coffee,Philz used to be one of the top coffee spots for me but as they got bigger….Coffee runs the gamut of amazing—so-so to downright bitter (excellent most of the time but it should be excellent all the time—do not always have the option of getting it re-made due to time).The staff is super friendly and helpful.The space is clean and well-maintained.Delicious pastries. ❤️Philtered soul and Dancing water
Philz Coffee,I love my coffee Black. Ty
Philz Coffee,Either gave me the wrong drink or that was the worst Tesora I've ever had. LA Phils coffee has way better quality than the SF one.
Philz Coffee,"This Philz isn’t so spacious, but it has some outside seatings. Also, as same as other locations, their WiFi is good. Of course, the taste of coffee is certainly Philz!! One good thing is this location isn’t so crowded compared to other Philz. When you go to the ball park (AT&T Stadium), this location is nice to stop by. Staffs are always nice and helpful to choose your coffee!!"
Philz Coffee,Excellent Coffee! Some of the best coffee I have ever had and the staff was extremely nice and helpful.
Philz Coffee,It is my favorite coffee for this time visiting SF. Its Mint Mojito and Sooo Good are the most special flavors I have ever tried before! I love the strong taste of mint. Highly recommend you MUST try these two flavors!
Philz Coffee,My go to is a nice hot Mint Mojito. Warms my soul! Cops come here in the afternoon and the seating gets somewhat limited. A few desk areas and outlets if you want to bring your laptop. But don't come here to work if you break out in dance when some good music blasts the stereo. Drank so fast I forgot to take a decent photo!
Philz Coffee,Fast service. Clean bathrooms. Friendly staff. 1lb coffee freshly ground $20.
Philz Coffee,"The driver pops out of Philz, I said ""you are literally parked next to a sign that says 'no stopping, tow away.' They can tow you."" The driver tells me, ""yeah, whatever."" The whole ally next to this truck had parking. Wreckless employees."
Philz Coffee,"Great coffee, good pricing, very friendly staff! Indoor/outdoor seating is limited (even for pre-pandemic times) but definitely a great place to get a coffee for your walk around Oracle Park!"
Philz Coffee,This Berry St. location is fantastic. Very friendly staff and always good coffee.
Philz Coffee,Highly recommend the almond croissant
Philz Coffee,Very nice and cozy place and very young and energetic baristas. I ordered hot mocha and it feels so good drinking it specially with a beautiful view of king street and very calm neighbor. Totally recommended.
